Protein.Acc,uniprot,Protein.Descriptions,up/low,P value.(up/low),length,Mass,pI,charge,alphaHelixIndex,BetaSheet,hdrophobicity,instabilityIndex
AT4G13670.1,A1A6M1,plastid transcriptionally active 5,1.278758087,0.002816386,387,44019.61284,4.5359579551129485,-19.99538332037445,0.9968693024817636,0.850633862363566,-0.5950904392764859,63.20206718346253
AT4G14030.1,O23264,selenium-binding protein 1,1.27880665,0.003204223,490,54057.13234,5.406704068193508,-18.970708148035044,0.6520538066631837,0.7565922528315682,-0.27346938775510204,35.59265306122449
AT4G14070.1,Q8W471,acyl-activating enzyme 15,1.420243856,8.39156e-6,727,81465.55443999999,9.038145635505266,7.657056959815057,0.7586671309347008,0.7215529772537075,-0.2195323246217332,40.293259972489686
AT4G14230.1,Q4V3C7,CBS domain-containing protein with a domain of unknown function (DUF21),1.020193791,0.553385924,495,53491.78604,6.520457771513993,-6.494714757622003,0.8375226532550719,0.6751546497869286,0.0622222222222222,42.69535353535354
AT4G14320.1,O23290,Zinc-binding ribosomal protein family protein,0.841700012,0.011021201,105,12125.29464,11.039668661589335,23.528876904929806,0.5939649957397398,0.6053561072252571,-1.2142857142857142,48.219047619047615
AT4G14360.2,Q93YV7,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.844069925,0.049927198,608,69236.85044,6.510032538471891,-12.053298553735898,0.8047525501336671,0.7375822339993015,-0.4370065789473684,39.58980263157894
AT4G14420.1,O23298,HR-like lesion-inducing protein-related,0.641976621,0.045474317,158,17427.38954,10.585218008953749,9.005589218933808,0.7208215472310288,0.6604758294046869,0.16075949367088604,28.551265822784814
AT4G14430.1,O23299,indole-3-butyric acid response 10,0.541092986,2.60688e-5,240,25772.83394,8.66223589528464,1.4232369999687462,0.6057425972124384,0.7849138313085363,0.1383333333333333,25.82333333333333
AT4G14790.1,Q9SMX1,"ATP-dependent RNA helicase, mitochondrial (SUV3)",0.82763865,0.010944151,571,63642.13704,8.10240666135468,0.11359431651588947,0.803132134339828,0.6990899815801738,-0.15656742556917688,39.361471103327496
AT4G14880.2,P47998,O-acetylserine (thiol) lyase (OAS-TL) isoform A1,1.21935714,0.001816766,322,33805.10924,5.94589670074706,-2.644383752344947,0.7724788120379106,0.5721927270397323,0.08819875776397515,25.462422360248446
AT4G14930.1,Q8LAM2,Survival protein SurE-like phosphatase/nucleotidase,1.13798964,0.010895575,315,34121.36754,4.833438200216922,-12.069428388094483,0.8080117756193999,0.6641964990778594,-0.28253968253968254,41.96476190476191
AT4G15010.3,Q940F4,Mitochondrial substrate carrier family protein,0.862517083,0.006599479,378,40989.45414,10.386918226479976,16.423148508461637,0.8178676638044204,0.7311544949897898,0.05687830687830686,29.854497354497354
AT4G15040.1,O23357,Subtilisin-like serine endopeptidase family protein,0.719345429,7.88e-4,687,72404.74824,7.255407668114722,-4.2626592684123406,0.7171948740857459,0.7087793337977047,-0.10625909752547306,29.861280931586613
AT4G15130.1,Q8L4J8,phosphorylcholine cytidylyltransferase2,0.772552616,0.011623363,304,34983.22454,5.343528380142493,-11.445357533604408,0.8640428902568029,0.8649007779198482,-0.7703947368421052,43.87467105263158
AT4G15410.1,Q7Y175,serine/threonine protein phosphatase 2A 55 kDa regulatory subunit B prime gamma,1.579698104,7.9339e-4,421,44996.30034,5.307641387663838,-9.23815398829218,0.7342873238468162,0.7694386106895734,-0.6957244655581949,69.5002375296912
AT4G15450.1,Q8GY71,Senescence/dehydration-associated protein-related,1.250892065,0.113318041,381,40984.28184,9.016738986715735,3.10008201509757,0.8611906804687318,0.632209174998471,-0.25931758530183724,42.52047244094488
AT4G15640.1,Q1JPP0,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G21465.1); Has 38 Blast hits to 38 proteins in 14 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 38; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).,0.870407512,0.107843551,390,43910.30984,8.848637017212857,4.039413119426815,0.7458325482450664,0.8773100969218284,-0.30615384615384617,44.8625641025641
AT4G15802.1,Q8GW48,heat shock factor binding protein,0.739408763,0.003251549,86,9347.25224,4.0681359388100296,-8.002283041024793,0.6686106252026328,0.6765084052158261,-0.8337209302325582,58.62325581395349
AT4G15900.1,Q42384,pleiotropic regulatory locus 1,1.650557732,2.19093e-5,486,54009.48964,9.304099125600446,7.79745452716522,0.7910898220192748,0.774312373673149,-0.45452674897119344,45.54650205761317
AT4G15930.1,Q84VW0,Dynein light chain type 1 family protein,1.200888097,0.017564083,123,13792.64264,9.01125533552412,1.7111331155472902,0.6681638912914389,0.5031420005053243,-0.5951219512195122,44.732520325203254
AT4G15940.1,O23443,Fumarylacetoacetate (FAA) hydrolase family,0.88371921,0.158111606,222,24154.07114,7.658330155276095,-0.3073822023721712,0.8207965450442436,0.5075607862352044,-0.02342342342342343,25.9009009009009
AT4G16120.1,Q8GZ17,COBRA-like protein-7 precursor,1.731884246,5.36858e-7,661,72601.71544,7.631460109200755,-3.9169562753213722,0.7013978270140483,0.731344330133847,-0.22496217851739791,42.01558245083207
AT4G16143.1,Q9ASV4,importin alpha isoform 2,1.187896954,0.001258487,535,58906.85304,4.739096023576396,-22.90165693216941,0.7716344720549876,0.7072319357644257,-0.2730841121495327,57.304112149532706
AT4G16150.1,O23463,calmodulin binding;transcription regulators,0.671175919,0.013758227,923,104847.26194,7.39047560479169,-5.950906433505127,0.8525789523042054,0.9390915477350098,-0.5319609967497292,42.97378114842903
AT4G16155.1,Q9M5K4,dihydrolipoyl dehydrogenases,1.680060795,6.78526e-6,630,67090.08344,7.844603031671779,-1.458400685598657,0.7908245529255967,0.8465996362646199,0.06523809523809523,29.426031746031747
AT4G16180.2,O23465,unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: plasma membrane; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT3G28720.1); Has 5 Blast hits to 5 proteins in 3 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 4; Viruses - 0; Other Eukaryotes - 1 (source: NCBI BLink).,1.02283878,0.747675694,820,92369.13434,6.595167851443048,-15.538150173296785,0.7139659932127902,0.7577923255797216,-0.27902439024390246,46.22158536585366
AT4G16210.1,Q6NL24,enoyl-CoA hydratase/isomerase A,1.123729423,0.201791288,265,28818.39064,9.681985449889325,4.413592740331358,0.6691492245318613,0.6144657330983982,-0.09320754716981133,23.238867924528304
AT4G16340.1,Q8SAB7,guanyl-nucleotide exchange factors;GTPase binding;GTP binding,1.182992196,0.059363118,1830,206828.62074,6.1050069090106245,-44.25044598876926,0.8615704350120734,0.8082763332880432,-0.24595628415300547,49.53224043715847
AT4G16444.1,Q1H5D2,FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 24 plant structures; EXPRESSED DURING: 15 growth stages; CONTAINS InterPro DOMAIN/s: CHD5-like protein (InterPro:IPR007514); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.805501909,0.008120163,178,20205.94054,10.308764742214574,9.408213452803004,0.8584014563901508,0.6653573124363484,0.10786516853932582,36.29213483146067
AT4G16450.2,Q84W12,"unknown protein; FUNCTIONS IN: molecular_function unknown; INVOLVED IN: photorespiration; LOCATED IN: mitochondrion, mitochondrial membrane, mitochondrial respiratory chain complex I, respiratory chain complex I; EXPRESSED IN: 25 plant structures; EXPRESSED DURING: 15 growth stages.",0.686276381,7.99648e-5,106,11345.04764,9.909521470331272,3.9448463781997596,0.4850511255846404,0.43496527349814573,0.023584905660377343,12.785849056603775
AT4G16566.1,Q8L9E2,histidine triad nucleotide-binding 4,0.949101116,0.347036855,146,16797.54864,9.216260268671496,3.20922950277033,0.7016544490134478,0.6750126387845191,-0.24178082191780825,52.18630136986302
AT4G16590.1,Q84W54,cellulose synthase-like A01,1.679480819,2.91307e-4,401,46281.84914,9.460213237229034,9.686288807198316,0.6583091451621395,0.7811730884895195,0.1194513715710723,39.10024937655861
AT4G16650.1,Q8LPF8,O-fucosyltransferase family protein,0.766313084,0.069194102,549,63534.70924,9.252504669682162,8.693168618301646,0.9154597305846045,0.9415139079199929,-0.5187613843351548,45.23406193078325
AT4G16660.1,Q949M5,heat shock protein 70 (Hsp 70) family protein,0.576259821,7.60113e-6,867,96724.91504,5.973528745219159,-10.397486853433255,0.7754243286147513,0.7919496337327334,-0.4599769319492503,42.956978085351786
AT4G16700.1,Q84V22,phosphatidylserine decarboxylase 1,0.567281518,5.43125e-6,453,50559.78034,9.682120671181984,10.516019902967079,0.861698290670796,0.9034207374530713,-0.4086092715231789,51.96975717439294
AT4G16710.2,O23514,glycosyltransferase family protein 28,0.86980278,0.057932728,176,19582.29804,5.573250688286555,-6.54714670243791,0.8181425661151369,0.4905567213701621,-0.10909090909090911,25.130113636363635
AT4G16720.1,O23515,Ribosomal protein L23/L15e family protein,0.994917111,0.953557339,204,24239.04024,11.963553353033491,39.3828439429838,0.7263047459854922,0.7171385227573858,-1.1191176470588236,51.1313725490196
AT4G16760.1,O65202,acyl-CoA oxidase 1,0.71302712,2.61471e-4,664,74302.00554,7.718328897440358,-2.734528332882796,0.8410878008658771,0.7267388615138187,-0.2073795180722892,35.86295180722892
AT4G17040.1,Q8LB10,CLP protease R subunit 4,1.396655143,0.002326097,305,33440.41354,9.744948422096517,8.333869205743591,0.688751478996507,0.7846547901050098,-0.2075409836065574,38.989836065573776
AT4G17050.1,Q8GXV5,ureidoglycine aminohydrolase,0.503694798,2.67145e-6,298,33673.47104,6.345978546123047,-6.556624176472587,0.6732700687262823,0.611390965976089,-0.15536912751677856,43.67114093959732
AT4G17085.1,Q0WR81,Putative membrane lipoprotein,0.713083235,0.004049791,57,6214.01214,8.526064057328451,0.7007232125840592,0.6673210886038069,0.4143861889887123,-0.1543859649122807,53.34035087719298
AT4G17140.3,A0A178V5H8,pleckstrin homology (PH) domain-containing protein,0.778712486,0.006106085,4219,471223.29334,5.822431044073827,-92.87402194723025,0.8329668316218986,0.9444936294685893,-0.21132969898080115,44.19687129651576
AT4G17170.1,P92963,RAB GTPase homolog B1C,0.931580151,0.062254606,211,23164.26294,7.498128758527194,-1.1780296560066497,0.8331962258753056,0.6312368347191093,-0.2303317535545024,38.1473933649289
AT4G17260.1,O49191,Lactate/malate dehydrogenase family protein,0.978766802,0.63484464,353,37950.41744,6.518665441325377,-4.244082249484456,0.8377105213680017,0.740066259372732,0.08016997167138809,28.160056657223798
AT4G17270.1,Q9M0M4,Mo25 family protein,1.963647135,3.16948e-4,343,39650.59824,8.585724765082814,1.3847516554425403,0.7260328635191642,0.662652060897508,-0.31603498542274056,39.41895043731778
AT4G17430.1,Q1JPM5,O-fucosyltransferase family protein,0.944633377,0.250122217,507,56835.29264,8.35178414769265,2.20804111916053,0.6131852957575178,0.7636497949117167,-0.13136094674556215,36.935305719921104
AT4G17520.1,O23593,Hyaluronan / mRNA binding family,1.611767919,2.01373e-4,360,38905.24114,9.246281561558678,2.8994113877206176,0.8359601748721566,0.6913300955771902,-1.3791666666666667,40.787222222222226
AT4G17530.1,Q9SEH3,RAB GTPase homolog 1C,1.382402542,6.26154e-4,202,22318.22594,5.042459412454248,-4.23703080165809,0.7704349716643343,0.7428070106962746,-0.2732673267326733,33.624752475247526
AT4G17540.1,Q8RWF2,unknown protein; Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.936168605,0.349672178,294,31749.31034,10.21057387031835,10.591792806852,0.6264739663305543,0.7434428002389919,-0.38299319727891157,36.96224489795919
AT4G17600.1,Q9SYX1,Chlorophyll A-B binding family protein,1.102293489,0.48437291,262,29403.28014,4.668865505368598,-8.34129361109881,0.5725336683175994,0.6345652198880231,-0.334351145038168,39.98549618320611
AT4G17720.1,Q8LA96,RNA-binding (RRM/RBD/RNP motifs) family protein,1.14904946,0.099076069,313,33547.84654,5.902044578101309,-3.0468861121068,0.7685130697782468,0.6278470950790855,-0.4517571884984026,39.40638977635783
AT4G18030.1,Q94EJ6,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,1.021501243,0.691946894,621,70337.41254,7.746216039579202,-2.722706271147077,0.7487088887029604,0.7411587639347665,-0.4476650563607085,39.837842190016104
AT4G18060.1,Q8L7W0,SH3 domain-containing protein,1.04334302,0.381460482,351,39533.76704,6.865054602659638,-3.8284120217389037,0.8187671989904839,0.6744454252520594,-0.5723646723646724,47.31452991452991
AT4G18070.3,Q8VZS7,unknown protein; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT1G29530.1); Has 30201 Blast hits to 17322 proteins in 780 species: Archae - 12; Bacteria - 1396; Metazoa - 17338; Fungi - 3422; Plants - 5037; Viruses - 0; Other Eukaryotes - 2996 (source: NCBI BLink).,0.91000133,0.348898238,262,27777.94094,4.209316923108371,-25.530542458981163,0.6043276076638112,0.6611199007592613,-0.7202290076335878,67.05076335877862
AT4G18100.1,P49211,Ribosomal protein L32e,0.875025138,0.049845875,133,15503.17504,11.53871665109504,19.711701893543825,0.6062135204341902,0.7097604396762115,-0.7150375939849624,63.976691729323306
AT4G18230.1,Q84R09,FUNCTIONS IN: molecular_function unknown; INVOLVED IN: biological_process unknown; LOCATED IN: endomembrane system; EXPRESSED IN: 23 plant structures; EXPRESSED DURING: 13 growth stages; CONTAINS InterPro DOMAIN/s: Oligosaccharide biosynthesis protein Alg14 like (InterPro:IPR013969); Has 640 Blast hits to 640 proteins in 277 species: Archae - 4; Bacteria - 281; Metazoa - 94; Fungi - 127; Plants - 57; Viruses - 0; Other Eukaryotes - 77 (source: NCBI BLink).,0.769483398,0.018615099,233,26308.44524,10.191333759064138,13.91480637037343,0.7553995207551097,0.7846609234001655,0.4240343347639485,36.09227467811159
AT4G18440.1,Q8RY94,L-Aspartase-like family protein,0.794986276,0.003746266,536,59757.38494,6.245667729168413,-11.086331120123917,0.7273057541108411,0.8347132948889816,-0.1498134328358209,36.792164179104475
AT4G18760.1,Q9SN38,receptor like protein 51,3.216857978,5.73902e-6,431,46070.95744,8.67914328221715,3.08210901555963,0.598250518927163,0.6097689551340928,0.02436194895591643,43.67006960556844
AT4G18800.1,Q9SN35,RAB GTPase homolog A1D,0.820754757,1.80177e-4,214,23869.70534,4.993671334289374,-7.605170634413117,0.8670988771136933,0.6211684791338467,-0.34345794392523366,24.749532710280373
AT4G19120.1,Q94II3,S-adenosyl-L-methionine-dependent methyltransferases superfamily protein,0.958559126,0.505622362,600,68330.94354,7.536723116778861,-4.360400587994887,0.6594895074044308,0.7043216956995612,-0.49683333333333335,46.2885
AT4G19210.1,Q8LPJ4,RNAse l inhibitor protein 2,1.712366247,1.42636e-6,605,68389.86684,8.037634643410179,-0.43342593651016237,0.7982958776141662,0.8914710815111454,-0.2742148760330579,35.52942148760331
AT4G19490.1,Q0WUR3,VPS54,1.038421182,0.349765958,1034,113864.90354,6.166729754419235,-23.26274471228614,0.8099449414376868,0.9071275741434242,-0.21247582205029014,45.250676982591884
AT4G19640.1,Q9SN68,Ras-related small GTP-binding family protein,0.896461411,0.040803395,200,21872.87264,5.981924085578275,-1.628823768415342,0.9087260733186556,0.5492288662101457,-0.1345,29.065500000000004
AT4G20360.1,P17745,RAB GTPase homolog E1B,1.261512031,0.007025477,476,51630.15224,6.085514883583451,-8.455765986612713,0.6747739755069894,0.7703139256065934,-0.11995798319327731,35.557983193277316
AT4G20410.1,Q9SPE5,gamma-soluble NSF attachment protein,1.082180541,0.060849743,291,32360.39414,4.6256222159194165,-14.126991679157172,0.6930843494614378,0.6426939494750309,-0.4587628865979381,37.47491408934708
AT4G20850.1,Q8L640,tripeptidyl peptidase ii,0.954616809,0.288071031,1380,152367.97834,5.929230189164495,-27.578785892621465,0.7312819514997976,0.7589392903376677,-0.36884057971014494,42.71282608695652
AT4G20980.2,P56820,Eukaryotic translation initiation factor 3 subunit 7 (eIF-3),1.974449473,3.64988e-5,591,66724.51564,5.487752201800155,-13.156825311309346,0.7976312179475747,0.7332516769873887,-0.6719120135363791,38.34010152284264
AT4G21105.1,Q944S8,cytochrome-c oxidases;electron carriers,1.019770703,0.956987846,68,7684.07504,10.461518132940906,4.976824084615233,0.7632922151755088,0.6048070746423441,-0.2455882352941177,28.436764705882354
AT4G21110.1,O49553,G10 family protein,1.549594832,0.009559161,145,17186.70074,8.19954793860138,0.7611514661375529,0.6804242736461746,0.696091481825313,-0.8289655172413793,48.81517241379311
AT4G21150.3,Q93Z16,ribophorin II (RPN2) family protein,0.496643509,0.012952703,691,74668.21144,7.6257691691806535,-1.5005868045119182,0.7375595227599107,0.6822772772316434,0.16570188133140373,37.33849493487699
AT4G21180.1,O49559,DnaJ / Sec63 Brl domains-containing protein,0.795579259,6.99384e-4,661,74824.69964,5.2637995246436535,-19.24414065319956,0.7701470351573735,0.6362367210817518,-0.33161875945537067,52.46641452344932
AT4G22010.1,O65449,SKU5  similar 4,1.043126204,0.428619062,541,60455.86064,10.246972113926214,25.0663945318425,0.8374151110282315,0.821241273517426,-0.2323475046210721,34.801293900184845
AT4G22120.1,Q5XEZ5,ERD (early-responsive to dehydration stress) family protein,1.592497211,0.004607362,771,87893.89104,9.055377101704602,5.821446764910858,0.7402320052366833,0.7908241167639338,0.2107652399481193,39.69027237354086
AT4G22220.1,O49627,SufE/NifU family protein,0.680457343,0.010043657,167,17914.583740000002,9.479378797889327,4.120412885032547,0.5607443883874137,0.6949732011425138,-0.2958083832335329,26.327544910179643
AT4G22240.1,O49629,Plastid-lipid associated protein PAP / fibrillin family protein,1.323098638,8.46448e-4,310,33655.42344,5.490879958338046,-2.3329411216053373,0.6580070973651573,0.7119256143566671,-0.06612903225806453,41.32419354838709
